Date,Department,Item,Opening,In,Issued,Return,Damage,Used,Closing,Note
2026-08-08,production,ဆီ,4931.0,9040.0,13971.0,1015.0,0.0,12956.0,1015.0,
2026-08-08,production,ဆွံပလွံ,534.0,0.0,0.0,0.0,0.0,0.0,534.0,
2026-08-08,production,ထန်းလျှက်,6102.0,0.0,0.0,0.0,0.0,0.0,6102.0,
2026-08-08,production,နို့မှုန်,20616.0,0.0,2078.0,838.0,0.0,1240.0,19376.0,
2026-08-08,production,နွားနို့,2500.0,8000.0,1800.0,0.0,0.0,1800.0,8700.0,
2026-08-08,production,နှမ်း,117.0,0.0,0.0,0.0,0.0,0.0,117.0,
2026-08-08,production,နှမ်းနက်,1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,
2026-08-08,production,ပေါင်ဒါ,2916.0,0.0,2916.0,1944.0,0.0,972.0,1944.0,
2026-08-08,production,ပျားရည်,496.0,10800.0,3196.0,1196.0,0.0,2000.0,9296.0,
2026-08-08,production,ဖရုံ,3373.0,0.0,0.0,0.0,0.0,0.0,3373.0,
2026-08-08,production,ရိစ်,406.0,0.0,0.0,0.0,0.0,0.0,406.0,
2026-08-08,production,သစ်ကြား,396.0,0.0,0.0,0.0,0.0,0.0,396.0,
2026-08-08,production,သစ်ဂျပိုး,522.0,0.0,522.0,428.0,0.0,94.0,428.0,
2026-08-08,production,သီဟိုလ်,2147.0,0.0,0.0,0.0,0.0,0.0,2147.0,
2026-08-08,production,သီးမွှေးငှက်ပျော,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,
2026-08-08,production,ဟင်းနုနွယ်,872.0,0.0,872.0,0.0,560.0,312.0,0.0,
2026-08-08,production,အနှစ်,1405.0,0.0,0.0,0.0,0.0,0.0,1405.0,
2026-08-08,production,အလှော်,0.0,42868.0,42868.0,0.0,0.0,42868.0,0.0,
2026-08-08,production,​ကန်စွန်း,200.0,0.0,0.0,0.0,200.0,-200.0,200.0,
2026-08-09,production,B sugar,94632.0,0.0,0.0,0.0,0.0,0.0,94632.0,
2026-08-09,production,Baby Roll Oat,440.0,0.0,0.0,0.0,0.0,0.0,440.0,
2026-08-09,production,Banana Powder,218.0,0.0,0.0,0.0,0.0,0.0,218.0,
2026-08-09,production,Broot,400.0,0.0,0.0,0.0,0.0,0.0,400.0,
2026-08-09,production,Butter,19066.0,0.0,0.0,0.0,0.0,0.0,19066.0,
2026-08-09,production,Corn Strach,770.0,0.0,0.0,0.0,0.0,0.0,770.0,
2026-08-09,production,Oat,1274226.0,0.0,0.0,0.0,0.0,0.0,1274226.0,
2026-08-09,production,Oatမှုန့်,2738.0,0.0,0.0,0.0,0.0,0.0,2738.0,
2026-08-09,production,Originic Roll Oat,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,
2026-08-09,production,Pumkin Powder,22.0,0.0,0.0,0.0,0.0,0.0,22.0,
2026-08-09,production,Spanish Powder,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-09,production,Sweet Potato Powder,140.0,0.0,0.0,0.0,0.0,0.0,140.0,
2026-08-09,production,W.Sugar,6274.0,0.0,0.0,0.0,0.0,0.0,6274.0,
2026-08-09,production,ကညွှတ်,4600.0,0.0,0.0,0.0,0.0,0.0,4600.0,
2026-08-09,production,ကိုးကိုး,555.0,0.0,0.0,0.0,0.0,0.0,555.0,
2026-08-09,production,ကြက်ဥ,6610.0,0.0,0.0,0.0,0.0,0.0,6610.0,
2026-08-09,production,ချီယာစေ့,226.0,0.0,0.0,0.0,0.0,0.0,226.0,
2026-08-09,production,ချောချစ်,2798.0,0.0,0.0,0.0,0.0,0.0,2798.0,
2026-08-09,production,ဂျုံ,22927.0,0.0,0.0,0.0,0.0,0.0,22927.0,
2026-08-09,production,ဂျုံကြမ်း,5178.0,0.0,0.0,0.0,0.0,0.0,5178.0,
2026-08-09,production,ဂျုံစိမ်း,1340.0,0.0,0.0,0.0,0.0,0.0,1340.0,
2026-08-09,production,ငှက်ပျော,405.0,0.0,0.0,0.0,0.0,0.0,405.0,
2026-08-09,production,စပျစ်,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-08-09,production,ဆား,1114.0,0.0,0.0,0.0,0.0,0.0,1114.0,
2026-08-09,production,ဆိုဒါ,2242.0,0.0,0.0,0.0,0.0,0.0,2242.0,
2026-08-09,production,ဆီ,1015.0,0.0,0.0,0.0,0.0,0.0,1015.0,
2026-08-09,production,ဆွံပလွံ,534.0,0.0,0.0,0.0,0.0,0.0,534.0,
2026-08-09,production,ထန်းလျှက်,6102.0,0.0,0.0,0.0,0.0,0.0,6102.0,
2026-08-09,production,နို့မှုန်,19376.0,0.0,0.0,0.0,0.0,0.0,19376.0,
2026-08-09,production,နွားနို့,8700.0,0.0,0.0,0.0,0.0,0.0,8700.0,
2026-08-09,production,နှမ်း,117.0,0.0,0.0,0.0,0.0,0.0,117.0,
2026-08-09,production,နှမ်းနက်,1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,
2026-08-09,production,ပေါင်ဒါ,1944.0,0.0,0.0,0.0,0.0,0.0,1944.0,
2026-08-09,production,ပျားရည်,9296.0,0.0,0.0,0.0,0.0,0.0,9296.0,
2026-08-09,production,ဖရုံ,3373.0,0.0,0.0,0.0,0.0,0.0,3373.0,
2026-08-09,production,ရိစ်,406.0,0.0,0.0,0.0,0.0,0.0,406.0,
2026-08-09,production,သစ်ကြား,396.0,0.0,0.0,0.0,0.0,0.0,396.0,
2026-08-09,production,သစ်ဂျပိုး,428.0,0.0,0.0,0.0,0.0,0.0,428.0,
2026-08-09,production,သီဟိုလ်,2147.0,0.0,0.0,0.0,0.0,0.0,2147.0,
2026-08-09,production,သီးမွှေးငှက်ပျော,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,
2026-08-09,production,ဟင်းနုနွယ်,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-08-09,production,အနှစ်,1405.0,0.0,0.0,0.0,0.0,0.0,1405.0,
2026-08-09,production,အလှော်,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-08-09,production,​ကန်စွန်း,200.0,0.0,0.0,0.0,0.0,0.0,200.0,
2026-08-10,production,B sugar,89658.0,0.0,10000.0,1652.0,0.0,8348.0,81310.0,
2026-08-10,production,Baby Roll Oat,440.0,0.0,0.0,0.0,0.0,0.0,440.0,
2026-08-10,production,Banana Powder,218.0,0.0,0.0,0.0,0.0,0.0,218.0,
2026-08-10,production,Broot,400.0,0.0,0.0,0.0,0.0,0.0,400.0,
2026-08-10,production,Butter,3431.0,20000.0,12730.0,0.0,0.0,12730.0,10701.0,
2026-08-10,production,Corn Strach,770.0,0.0,0.0,0.0,0.0,0.0,770.0,
2026-08-10,production,Oat,1249750.0,0.0,31000.0,4152.0,0.0,26848.0,1222902.0,
2026-08-10,production,Oatမှုန့်,14738.0,9000.0,23738.0,7706.0,0.0,16032.0,7706.0,
2026-08-10,production,Originic Roll Oat,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,
2026-08-10,production,Pumkin Powder,22.0,0.0,0.0,0.0,0.0,0.0,22.0,
2026-08-10,production,Spanish Powder,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-10,production,Sweet Potato Powder,140.0,0.0,0.0,0.0,0.0,0.0,140.0,
2026-08-10,production,W.Sugar,56275.0,0.0,18500.0,0.0,0.0,18500.0,37775.0,
2026-08-10,production,ကညွှတ်,4600.0,0.0,0.0,0.0,0.0,0.0,4600.0,
2026-08-10,production,ကိုးကိုး,555.0,0.0,0.0,0.0,0.0,0.0,555.0,
2026-08-10,production,ကြက်ဥ,8060.0,30000.0,33300.0,0.0,0.0,33300.0,4760.0,
2026-08-10,production,ချီယာစေ့,226.0,0.0,0.0,0.0,0.0,0.0,226.0,
2026-08-10,production,ချောချစ်,4298.0,4500.0,3466.0,0.0,0.0,3466.0,5332.0,
2026-08-10,production,ဂျုံ,28493.0,40000.0,41460.0,0.0,0.0,41460.0,27033.0,
2026-08-10,production,ဂျုံကြမ်း,5018.0,2000.0,1000.0,0.0,0.0,1000.0,6018.0,
2026-08-10,production,ဂျုံစိမ်း,1340.0,0.0,0.0,0.0,0.0,0.0,1340.0,
2026-08-10,production,ငှက်ပျော,405.0,200.0,120.0,0.0,0.0,120.0,485.0,
2026-08-10,production,စပျစ်,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-08-10,production,ဆား,971.0,0.0,149.0,0.0,0.0,149.0,822.0,
2026-08-10,production,ဆိုဒါ,1934.0,0.0,1934.0,1340.0,0.0,594.0,1340.0,
2026-08-10,production,ဆီ,19031.0,0.0,19031.0,2647.0,0.0,16384.0,2647.0,
2026-08-10,production,ဆွံပလွံ,218.0,920.0,218.0,54.0,0.0,164.0,974.0,
2026-08-10,production,ထန်းလျှက်,6102.0,0.0,0.0,0.0,0.0,0.0,6102.0,
2026-08-10,production,နို့မှုန်,18536.0,0.0,18536.0,5386.0,0.0,13150.0,5386.0,
2026-08-10,production,နွားနို့,6600.0,0.0,1380.0,0.0,0.0,1380.0,5220.0,
2026-08-10,production,နှမ်း,117.0,0.0,0.0,0.0,0.0,0.0,117.0,
2026-08-10,production,နှမ်းနက်,1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,
2026-08-10,production,ပေါင်ဒါ,1668.0,0.0,1668.0,1060.0,0.0,608.0,1060.0,
2026-08-10,production,ပျားရည်,8226.0,0.0,8226.0,5476.0,0.0,2750.0,5476.0,
2026-08-10,production,ဖရုံ,2713.0,0.0,2713.0,2422.0,0.0,291.0,2422.0,
2026-08-10,production,ရိစ်,406.0,0.0,0.0,0.0,0.0,0.0,406.0,
2026-08-10,production,သစ်ကြား,396.0,0.0,396.0,300.0,0.0,96.0,300.0,
2026-08-10,production,သစ်ဂျပိုး,378.0,0.0,378.0,342.0,0.0,36.0,342.0,
2026-08-10,production,သီဟိုလ်,4593.0,0.0,598.0,0.0,0.0,598.0,3995.0,
2026-08-10,production,သီးမွှေးငှက်ပျော,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,
2026-08-10,production,ဟင်းနုနွယ်,4860.0,0.0,0.0,0.0,0.0,0.0,4860.0,
2026-08-10,production,အနှစ်,43755.0,21100.0,53880.0,0.0,0.0,53880.0,10975.0,
2026-08-10,production,အလှော်,83750.0,0.0,83750.0,20850.0,0.0,62900.0,20850.0,
2026-08-10,production,​ကန်စွန်း,200.0,200.0,200.0,0.0,0.0,200.0,200.0,
2026-08-11,production,B sugar,89658.0,0.0,10000.0,1652.0,0.0,8348.0,81310.0,
2026-08-11,production,Baby Roll Oat,440.0,0.0,0.0,0.0,0.0,0.0,440.0,
2026-08-11,production,Banana Powder,218.0,0.0,0.0,0.0,0.0,0.0,218.0,
2026-08-11,production,Broot,400.0,0.0,0.0,0.0,0.0,0.0,400.0,
2026-08-11,production,Butter,3431.0,20000.0,12730.0,0.0,0.0,12730.0,10701.0,
2026-08-11,production,Corn Strach,770.0,0.0,0.0,0.0,0.0,0.0,770.0,
2026-08-11,production,Oat,1249750.0,0.0,31000.0,4152.0,0.0,26848.0,1222902.0,
2026-08-11,production,Oatမှုန့်,14738.0,9000.0,23738.0,7706.0,0.0,16032.0,7706.0,
2026-08-11,production,Originic Roll Oat,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,
2026-08-11,production,Pumkin Powder,22.0,0.0,0.0,0.0,0.0,0.0,22.0,
2026-08-11,production,Spanish Powder,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-11,production,Sweet Potato Powder,140.0,0.0,0.0,0.0,0.0,0.0,140.0,
2026-08-11,production,W.Sugar,56275.0,0.0,18500.0,0.0,0.0,18500.0,37775.0,
2026-08-11,production,ကညွှတ်,4600.0,0.0,0.0,0.0,0.0,0.0,4600.0,
2026-08-11,production,ကိုးကိုး,555.0,0.0,0.0,0.0,0.0,0.0,555.0,
2026-08-11,production,ကြက်ဥ,8060.0,30000.0,33300.0,0.0,0.0,33300.0,4760.0,
2026-08-11,production,ချီယာစေ့,226.0,0.0,0.0,0.0,0.0,0.0,226.0,
2026-08-11,production,ချောချစ်,4298.0,4500.0,3466.0,0.0,0.0,3466.0,5332.0,
2026-08-11,production,ဂျုံ,28493.0,40000.0,41460.0,0.0,0.0,41460.0,27033.0,
2026-08-11,production,ဂျုံကြမ်း,5018.0,2000.0,1000.0,0.0,0.0,1000.0,6018.0,
2026-08-11,production,ဂျုံစိမ်း,1340.0,0.0,0.0,0.0,0.0,0.0,1340.0,
2026-08-11,production,ငှက်ပျော,0.0,200.0,120.0,0.0,0.0,120.0,80.0,
2026-08-11,production,စပျစ်,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-08-11,production,ဆား,1044.0,0.0,149.0,0.0,0.0,149.0,895.0,
2026-08-11,production,ဆိုဒါ,1934.0,0.0,1934.0,1340.0,0.0,594.0,1340.0,
2026-08-11,production,ဆီ,19031.0,0.0,19031.0,2647.0,0.0,16384.0,2647.0,
2026-08-11,production,ဆွံပလွံ,218.0,920.0,218.0,54.0,0.0,164.0,974.0,
2026-08-11,production,ထန်းလျှက်,6102.0,0.0,0.0,0.0,0.0,0.0,6102.0,
2026-08-11,production,နို့မှုန်,18536.0,0.0,18536.0,5386.0,0.0,13150.0,5386.0,
2026-08-11,production,နွားနို့,6600.0,0.0,1380.0,0.0,0.0,1380.0,5220.0,
2026-08-11,production,နှမ်း,117.0,0.0,0.0,0.0,0.0,0.0,117.0,
2026-08-11,production,နှမ်းနက်,1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,
2026-08-11,production,ပေါင်ဒါ,1668.0,0.0,1668.0,1060.0,0.0,608.0,1060.0,
2026-08-11,production,ပျားရည်,8226.0,0.0,8226.0,5476.0,0.0,2750.0,5476.0,
2026-08-11,production,ဖရုံ,2713.0,0.0,2713.0,2422.0,0.0,291.0,2422.0,
2026-08-11,production,ရိစ်,406.0,0.0,0.0,0.0,0.0,0.0,406.0,
2026-08-11,production,သစ်ကြား,396.0,0.0,396.0,300.0,0.0,96.0,300.0,
2026-08-11,production,သစ်ဂျပိုး,378.0,0.0,378.0,342.0,0.0,36.0,342.0,
2026-08-11,production,သီဟိုလ်,4593.0,0.0,598.0,0.0,0.0,598.0,3995.0,
2026-08-11,production,သီးမွှေးငှက်ပျော,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,
2026-08-11,production,ဟင်းနုနွယ်,4860.0,0.0,0.0,0.0,0.0,0.0,4860.0,
2026-08-11,production,အနှစ်,43755.0,21100.0,53880.0,0.0,0.0,53880.0,10975.0,
2026-08-11,production,အလှော်,83750.0,0.0,83750.0,20850.0,0.0,62900.0,20850.0,
2026-08-11,production,​ကန်စွန်း,200.0,200.0,200.0,0.0,0.0,200.0,200.0,
2026-08-12,production,B sugar,81310.0,0.0,10652.0,5620.0,0.0,5032.0,76278.0,
2026-08-12,production,Baby Roll Oat,440.0,0.0,0.0,0.0,0.0,0.0,440.0,
2026-08-12,production,Banana Powder,218.0,0.0,0.0,0.0,0.0,0.0,218.0,
2026-08-12,production,Broot,400.0,0.0,0.0,0.0,0.0,0.0,400.0,
2026-08-12,production,Butter,10701.0,20000.0,11100.0,0.0,0.0,11100.0,19601.0,
2026-08-12,production,Corn Strach,770.0,0.0,0.0,0.0,0.0,0.0,770.0,
2026-08-12,production,Oat,1222902.0,0.0,28656.0,5598.0,0.0,23058.0,1199844.0,
2026-08-12,production,Oatမှုန့်,7706.0,12000.0,19706.0,10800.0,0.0,8906.0,10800.0,
2026-08-12,production,Originic Roll Oat,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,
2026-08-12,production,Pumkin Powder,22.0,0.0,0.0,0.0,0.0,0.0,22.0,
2026-08-12,production,Spanish Powder,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-12,production,Sweet Potato Powder,140.0,0.0,0.0,0.0,0.0,0.0,140.0,
2026-08-12,production,W.Sugar,37775.0,0.0,14800.0,0.0,0.0,14800.0,22975.0,
2026-08-12,production,ကညွှတ်,4600.0,0.0,0.0,0.0,0.0,0.0,4600.0,
2026-08-12,production,ကိုးကိုး,555.0,0.0,0.0,0.0,0.0,0.0,555.0,
2026-08-12,production,ကြက်ဥ,4760.0,30000.0,22000.0,0.0,0.0,22000.0,12760.0,
2026-08-12,production,ချီယာစေ့,226.0,0.0,0.0,0.0,0.0,0.0,226.0,
2026-08-12,production,ချောချစ်,5332.0,4500.0,3235.0,0.0,0.0,3235.0,6597.0,
2026-08-12,production,ဂျုံ,27033.0,40000.0,31300.0,0.0,0.0,31300.0,35733.0,
2026-08-12,production,ဂျုံကြမ်း,6018.0,0.0,0.0,0.0,0.0,0.0,6018.0,
2026-08-12,production,ဂျုံစိမ်း,1340.0,0.0,0.0,0.0,0.0,0.0,1340.0,
2026-08-12,production,ငှက်ပျော,80.0,0.0,0.0,0.0,80.0,-80.0,80.0,
2026-08-12,production,စပျစ်,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-08-12,production,ဆား,895.0,0.0,83.0,0.0,0.0,83.0,812.0,
2026-08-12,production,ဆိုဒါ,1340.0,0.0,1340.0,982.0,0.0,358.0,982.0,
2026-08-12,production,ဆီ,2647.0,18080.0,20727.0,11867.0,0.0,8860.0,11867.0,
2026-08-12,production,ဆွံပလွံ,974.0,0.0,974.0,882.0,40.0,52.0,882.0,
2026-08-12,production,ထန်းလျှက်,6102.0,0.0,0.0,0.0,0.0,0.0,6102.0,
2026-08-12,production,နို့မှုန်,5386.0,2800.0,8186.0,1668.0,0.0,6518.0,1668.0,
2026-08-12,production,နွားနို့,5220.0,0.0,1100.0,0.0,0.0,1100.0,4120.0,
2026-08-12,production,နှမ်း,117.0,0.0,0.0,0.0,0.0,0.0,117.0,
2026-08-12,production,နှမ်းနက်,1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,
2026-08-12,production,ပေါင်ဒါ,1060.0,0.0,1060.0,652.0,0.0,408.0,652.0,
2026-08-12,production,ပျားရည်,5476.0,0.0,5476.0,3600.0,0.0,1876.0,3600.0,
2026-08-12,production,ဖရုံ,2422.0,0.0,2422.0,1486.0,0.0,936.0,1486.0,
2026-08-12,production,ရိစ်,406.0,0.0,0.0,0.0,0.0,0.0,406.0,
2026-08-12,production,သစ်ကြား,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-12,production,သစ်ဂျပိုး,342.0,0.0,342.0,342.0,0.0,0.0,342.0,
2026-08-12,production,သီဟိုလ်,3995.0,0.0,1600.0,842.0,0.0,758.0,3237.0,
2026-08-12,production,သီးမွှေးငှက်ပျော,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,
2026-08-12,production,ဟင်းနုနွယ်,4860.0,0.0,1400.0,0.0,0.0,1400.0,3460.0,
2026-08-12,production,အနှစ်,10975.0,37350.0,31560.0,0.0,0.0,31560.0,16765.0,
2026-08-12,production,အလှော်,20850.0,42702.0,47570.0,0.0,0.0,47570.0,15982.0,
2026-08-12,production,​ကန်စွန်း,200.0,0.0,0.0,0.0,0.0,0.0,200.0,
2026-08-13,production,B sugar,76278.0,0.0,15620.0,5658.0,0.0,9962.0,66316.0,
2026-08-13,production,Baby Roll Oat,440.0,0.0,0.0,0.0,0.0,0.0,440.0,
2026-08-13,production,Banana Powder,218.0,0.0,0.0,0.0,0.0,0.0,218.0,
2026-08-13,production,Broot,400.0,0.0,0.0,0.0,0.0,0.0,400.0,
2026-08-13,production,Butter,19601.0,10000.0,13355.0,0.0,0.0,13355.0,16246.0,
2026-08-13,production,Corn Strach,770.0,0.0,0.0,0.0,0.0,0.0,770.0,
2026-08-13,production,Oat,1199844.0,0.0,32282.0,6098.0,0.0,26184.0,1173660.0,
2026-08-13,production,Oatမှုန့်,10800.0,6600.0,17400.0,2242.0,0.0,15158.0,2242.0,
2026-08-13,production,Originic Roll Oat,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,
2026-08-13,production,Pumkin Powder,22.0,0.0,0.0,0.0,0.0,0.0,22.0,
2026-08-13,production,Spanish Powder,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-13,production,Sweet Potato Powder,140.0,0.0,0.0,0.0,0.0,0.0,140.0,
2026-08-13,production,W.Sugar,22975.0,0.0,14800.0,0.0,0.0,14800.0,8175.0,
2026-08-13,production,ကညွှတ်,4600.0,0.0,0.0,0.0,0.0,0.0,4600.0,
2026-08-13,production,ကိုးကိုး,555.0,0.0,0.0,0.0,0.0,0.0,555.0,
2026-08-13,production,ကြက်ဥ,12760.0,23000.0,32800.0,0.0,0.0,32800.0,2960.0,
2026-08-13,production,ချီယာစေ့,226.0,0.0,0.0,0.0,0.0,0.0,226.0,
2026-08-13,production,ချောချစ်,6597.0,2700.0,3094.0,0.0,0.0,3094.0,6203.0,
2026-08-13,production,ဂျုံ,35733.0,40000.0,42080.0,0.0,0.0,42080.0,33653.0,
2026-08-13,production,ဂျုံကြမ်း,6018.0,0.0,0.0,0.0,0.0,0.0,6018.0,
2026-08-13,production,ဂျုံစိမ်း,1340.0,0.0,0.0,0.0,0.0,0.0,1340.0,
2026-08-13,production,ငှက်ပျော,80.0,0.0,0.0,0.0,0.0,0.0,80.0,
2026-08-13,production,စပျစ်,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-08-13,production,ဆား,812.0,0.0,812.0,798.0,0.0,14.0,798.0,
2026-08-13,production,ဆိုဒါ,982.0,0.0,982.0,874.0,0.0,108.0,874.0,
2026-08-13,production,ဆီ,11867.0,9040.0,20907.0,5061.0,0.0,15846.0,5061.0,
2026-08-13,production,ဆွံပလွံ,882.0,0.0,0.0,0.0,0.0,0.0,882.0,
2026-08-13,production,ထန်းလျှက်,6102.0,0.0,0.0,0.0,0.0,0.0,6102.0,
2026-08-13,production,နို့မှုန်,1668.0,25000.0,14168.0,4674.0,0.0,9494.0,17174.0,
2026-08-13,production,နွားနို့,4120.0,4000.0,1500.0,0.0,0.0,1500.0,6620.0,
2026-08-13,production,နှမ်း,117.0,0.0,0.0,0.0,0.0,0.0,117.0,
2026-08-13,production,နှမ်းနက်,1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,
2026-08-13,production,ပေါင်ဒါ,652.0,2150.0,652.0,0.0,0.0,652.0,2150.0,
2026-08-13,production,ပျားရည်,3600.0,10492.0,4500.0,796.0,0.0,3704.0,10388.0,
2026-08-13,production,ဖရုံ,1486.0,3200.0,406.0,348.0,0.0,58.0,4628.0,
2026-08-13,production,ရိစ်,406.0,0.0,0.0,0.0,0.0,0.0,406.0,
2026-08-13,production,သစ်ကြား,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-13,production,သစ်ဂျပိုး,342.0,0.0,342.0,320.0,0.0,22.0,320.0,
2026-08-13,production,သီဟိုလ်,3237.0,1600.0,1600.0,1000.0,0.0,600.0,4237.0,
2026-08-13,production,သီးမွှေးငှက်ပျော,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,
2026-08-13,production,ဟင်းနုနွယ်,3460.0,0.0,0.0,0.0,0.0,0.0,3460.0,
2026-08-13,production,အနှစ်,16765.0,59800.0,49440.0,0.0,0.0,49440.0,27125.0,
2026-08-13,production,အလှော်,15982.0,42736.0,58718.0,0.0,0.0,58718.0,0.0,
2026-08-13,production,​ကန်စွန်း,200.0,890.0,0.0,0.0,0.0,0.0,1090.0,
2026-08-14,production,B sugar,66316.0,0.0,815.0,0.0,0.0,815.0,65501.0,
2026-08-14,production,Baby Roll Oat,440.0,0.0,0.0,0.0,0.0,0.0,440.0,
2026-08-14,production,Banana Powder,218.0,0.0,0.0,0.0,0.0,0.0,218.0,
2026-08-14,production,Broot,400.0,0.0,0.0,0.0,0.0,0.0,400.0,
2026-08-14,production,Butter,16246.0,0.0,1575.0,0.0,0.0,1575.0,14671.0,
2026-08-14,production,Corn Strach,770.0,0.0,0.0,0.0,0.0,0.0,770.0,
2026-08-14,production,Oat,1173660.0,0.0,8763.0,0.0,0.0,8763.0,1164897.0,
2026-08-14,production,Oatမှုန့်,2242.0,0.0,0.0,0.0,0.0,0.0,2242.0,
2026-08-14,production,Originic Roll Oat,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,
2026-08-14,production,Pumkin Powder,22.0,0.0,0.0,0.0,0.0,0.0,22.0,
2026-08-14,production,Spanish Powder,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-14,production,Sweet Potato Powder,140.0,0.0,0.0,0.0,0.0,0.0,140.0,
2026-08-14,production,W.Sugar,8175.0,50000.0,18370.0,0.0,0.0,18370.0,39805.0,
2026-08-14,production,ကညွှတ်,4600.0,0.0,0.0,0.0,0.0,0.0,4600.0,
2026-08-14,production,ကိုးကိုး,555.0,0.0,0.0,0.0,0.0,0.0,555.0,
2026-08-14,production,ကြက်ဥ,2960.0,30000.0,14860.0,0.0,0.0,14860.0,18100.0,
2026-08-14,production,ချီယာစေ့,226.0,0.0,0.0,0.0,0.0,0.0,226.0,
2026-08-14,production,ချောချစ်,6203.0,0.0,250.0,0.0,0.0,250.0,5953.0,
2026-08-14,production,ဂျုံ,33653.0,40000.0,20740.0,0.0,0.0,20740.0,52913.0,
2026-08-14,production,ဂျုံကြမ်း,6018.0,0.0,0.0,0.0,0.0,0.0,6018.0,
2026-08-14,production,ဂျုံစိမ်း,1340.0,0.0,0.0,0.0,0.0,0.0,1340.0,
2026-08-14,production,ငှက်ပျော,80.0,0.0,0.0,0.0,0.0,0.0,80.0,
2026-08-14,production,စပျစ်,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-08-14,production,ဆား,798.0,0.0,181.0,0.0,0.0,181.0,617.0,
2026-08-14,production,ဆိုဒါ,874.0,0.0,232.0,0.0,0.0,232.0,642.0,
2026-08-14,production,ဆီ,5061.0,0.0,0.0,0.0,0.0,0.0,5061.0,
2026-08-14,production,ဆွံပလွံ,882.0,0.0,0.0,0.0,0.0,0.0,882.0,
2026-08-14,production,ထန်းလျှက်,6102.0,0.0,0.0,0.0,0.0,0.0,6102.0,
2026-08-14,production,နို့မှုန်,17174.0,0.0,6039.0,0.0,0.0,6039.0,11135.0,
2026-08-14,production,နွားနို့,6620.0,0.0,0.0,0.0,0.0,0.0,6620.0,
2026-08-14,production,နှမ်း,117.0,0.0,0.0,0.0,0.0,0.0,117.0,
2026-08-14,production,နှမ်းနက်,1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,
2026-08-14,production,ပေါင်ဒါ,2150.0,0.0,237.0,0.0,0.0,237.0,1913.0,
2026-08-14,production,ပျားရည်,10388.0,0.0,380.0,0.0,0.0,380.0,10008.0,
2026-08-14,production,ဖရုံ,4628.0,0.0,100.0,0.0,0.0,100.0,4528.0,
2026-08-14,production,ရိစ်,406.0,0.0,0.0,0.0,0.0,0.0,406.0,
2026-08-14,production,သစ်ကြား,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-14,production,သစ်ဂျပိုး,320.0,0.0,0.0,0.0,0.0,0.0,320.0,
2026-08-14,production,သီဟိုလ်,4237.0,0.0,150.0,0.0,0.0,150.0,4087.0,
2026-08-14,production,သီးမွှေးငှက်ပျော,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,
2026-08-14,production,ဟင်းနုနွယ်,3460.0,0.0,0.0,0.0,0.0,0.0,3460.0,
2026-08-14,production,အနှစ်,27125.0,0.0,27125.0,0.0,0.0,27125.0,0.0,
2026-08-14,production,အလှော်,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-08-14,production,​ကန်စွန်း,1090.0,0.0,0.0,0.0,0.0,0.0,1090.0,
2026-08-15,production,B sugar,65501.0,0.0,40.0,0.0,0.0,40.0,65461.0,
2026-08-15,production,Baby Roll Oat,440.0,0.0,0.0,0.0,0.0,0.0,440.0,
